1739307954000,95324.79222222
1739307955000,95324.79577778
1739307956000,95324.79577778
1739307957000,95322.38377778
1739307958000,95322.01066667
1739307959000,95322.01066667
1739307960000,95321.56666667
1739307961000,95321.50222222
1739307962000,95320.26400000
1739307963000,95320.24688889
1739307964001,95309.63622222
1739307965000,95300.75644444
1739307966000,95300.75644444
1739307967000,95297.45955556
1739307968000,95297.45955556
1739307969000,95297.22222222
1739307970000,95292.53644444
1739307971000,95285.91577778
1739307972000,95286.29377778
1739307973000,95285.93266667
1739307974000,95285.93266667
1739307975000,95278.10933333
1739307976000,95278.10933333
1739307977000,95263.77755556
1739307978000,95263.23244444
1739307979000,95277.58955556
1739307980000,95277.58955556
1739307981000,95279.50733333
1739307982001,95292.25955556
1739307983000,95292.25955556
1739307984000,95305.53311111
1739307985000,95313.02022222
1739307986001,95312.25511111
1739307987000,95312.25511111
1739307988000,95310.81244444
1739307989000,95296.94044444
1739307990000,95292.30155556
1739307991000,95293.15844444
1739307992000,95293.15844444
1739307993000,95293.07311111
1739307994000,95293.06933333
1739307995000,95295.68466667
1739307996001,95293.45177778
1739307997001,95293.79155556
1739307998000,95293.79088889
1739307999000,95293.79088889
1739308000000,95293.45088889
1739308001000,95295.54555556
1739308002000,95295.55000000
1739308003000,95296.82066667
1739308004000,95296.81400000
1739308005000,95296.81400000
1739308006001,95296.81333333
1739308007000,95296.81333333
1739308008000,95296.80955556
1739308009000,95303.70400000
1739308010000,95306.29177778
1739308011000,95308.14244444
1739308012000,95308.19577778
1739308013000,95308.20311111
1739308014001,95308.20311111
1739308015000,95308.18533333
1739308016000,95308.18600000
1739308017000,95308.18311111
1739308018000,95306.91133333
1739308019000,95306.91133333
1739308020000,95306.69577778
1739308021000,95306.69644444
1739308022000,95305.17511111
1739308023000,95303.03155556
1739308024000,95303.03155556
1739308025000,95302.70622222
1739308026000,95302.70622222
1739308027000,95302.71155556
1739308028000,95302.26555556
1739308029000,95301.90711111
1739308030000,95300.72755556
1739308031000,95300.72755556
1739308032000,95292.46533333
1739308033000,95289.25844444
1739308034000,95289.25911111
1739308035000,95289.45466667
1739308036000,95287.71200000
1739308037000,95286.92088889
1739308038000,95286.92088889
1739308039000,95288.21688889
1739308040000,95288.21688889
1739308041000,95288.23400000
1739308042000,95288.23400000
1739308043000,95288.23022222
1739308044000,95288.22355556
1739308045000,95289.50911111
1739308046000,95289.50911111
1739308047000,95299.18866667
1739308048000,95316.11733333
1739308049000,95316.11733333
1739308050000,95316.11733333
1739308051000,95316.49911111
1739308052000,95316.99511111
1739308053000,95317.23244444
1739308054000,95321.76866667
1739308055000,95321.76866667
1739308056001,95325.77111111
1739308057000,95330.59044444
1739308058000,95330.58977778
1739308059000,95330.41666667
1739308060000,95329.68733333
1739308061000,95329.50133333
1739308062000,95329.71333333
1739308063000,95329.85400000
1739308064000,95329.85400000
1739308065000,95329.89666667
1739308066000,95329.89666667
1739308067000,95329.89600000
1739308068000,95329.89666667
1739308069000,95329.89733333
1739308070000,95329.89733333
1739308071000,95329.89733333
1739308072001,95329.95511111
1739308073000,95330.23666667
1739308074000,95330.23666667
1739308075000,95329.85733333
1739308076000,95329.86466667
1739308077000,95329.86466667
1739308078001,95329.86022222
1739308079000,95329.86466667
1739308080000,95329.85955556
1739308081000,95329.85955556
1739308082001,95315.36688889
1739308083000,95313.92155556
1739308084000,95313.92155556
1739308085000,95313.00266667
1739308086000,95313.00266667
1739308087000,95313.00266667
1739308088000,95312.86622222
1739308089000,95312.83622222
1739308090000,95312.43555556
1739308091000,95312.43555556
1739308092000,95312.42000000
1739308093000,95302.44888889
1739308094000,95300.67355556
1739308095000,95300.67422222
1739308096001,95300.67866667
1739308097000,95300.67933333
1739308098000,95303.70644444
1739308099000,95303.70644444
1739308100000,95304.18244444
1739308101000,95304.61511111
1739308102000,95304.61511111
1739308103000,95304.41511111
1739308104000,95304.04577778
1739308105000,95304.04577778
1739308106000,95304.05022222
1739308107000,95304.05088889
1739308108000,95304.05088889
1739308109000,95304.15822222
1739308110000,95304.14111111
1739308111000,95303.31022222
1739308112000,95303.31022222
1739308113000,95303.25666667
1739308114000,95303.25666667
1739308115001,95303.25733333
1739308116000,95303.31466667
1739308117000,95303.31466667
1739308118000,95303.50733333
1739308119000,95304.68400000
1739308120000,95304.68777778
1739308121000,95305.00844444
1739308122000,95305.24400000
1739308123000,95305.24400000
1739308124001,95305.25933333
1739308125000,95305.25933333
1739308126000,95304.23777778
1739308127000,95304.23777778
1739308128000,95301.00977778
1739308129000,95300.45577778
1739308130000,95300.45577778
1739308131000,95301.14533333
1739308132000,95301.14533333
1739308133000,95317.23533333
1739308134000,95318.37222222
1739308135000,95318.40777778
1739308136000,95318.40777778
1739308137000,95318.40844444
1739308138000,95318.41000000
1739308139000,95318.41000000
1739308140000,95318.40933333
1739308141000,95317.07555556
1739308142000,95317.07555556
1739308143000,95307.90155556
1739308144000,95306.76933333
1739308145000,95306.76933333
1739308146000,95308.91000000
1739308147000,95315.02622222
1739308148000,95315.02622222
1739308149000,95325.04733333
1739308150000,95325.93933333
1739308151000,95329.07866667
1739308152000,95333.29244444
1739308153000,95334.10977778
1739308154000,95336.29133333
1739308155000,95336.29511111
1739308156000,95336.29511111
1739308157000,95338.18466667
1739308158001,95339.37888889
1739308159000,95339.37888889
1739308160000,95339.37888889
1739308161000,95339.30377778
1739308162001,95339.33355556
1739308163000,95340.35088889
1739308164000,95345.48177778
1739308165000,95346.20088889
1739308166000,95346.20088889
1739308167000,95346.19933333
1739308168000,95346.20244444
1739308169000,95346.01044444
1739308170000,95346.01044444
1739308171000,95346.01111111
1739308172000,95346.01111111
1739308173000,95346.21333333
1739308174000,95346.21644444
1739308175000,95345.96777778
1739308176000,95345.86400000
1739308177000,95345.72177778
1739308178001,95345.36777778
1739308179000,95345.36777778
1739308180000,95346.59155556
1739308181000,95346.56777778
1739308182000,95346.56777778
1739308183000,95346.09288889
1739308184000,95346.05977778
1739308185000,95346.05977778
1739308186000,95346.04511111
1739308187000,95346.04511111
1739308188000,95346.04444444
1739308189000,95346.04444444
1739308190000,95346.04511111
1739308191000,95346.04511111
1739308192000,95346.04577778
1739308193001,95346.04511111
1739308194000,95346.04511111
1739308195000,95344.95444444
1739308196000,95325.91066667
1739308197000,95325.91066667
1739308198000,95325.91577778
1739308199000,95326.32844444
1739308200000,95326.57800000
1739308201000,95326.57666667
1739308202000,95326.48333333
1739308203000,95326.48777778
1739308204000,95326.48777778
1739308205000,95326.48333333
1739308206000,95327.42711111
1739308207000,95327.42711111
1739308208000,95331.43488889
1739308209000,95335.68377778
1739308210000,95339.94977778
